,importance score
SSRP1,6.5738207962745404e-06
SLC43A3,0.00038897992674125347
UBE2L6,9.291484778219038e-05
ZDHHC5,0.004551461193443197
MED19,0.0002029888532910834
TMX2,0.00444049607392415
SELENOH,0.00037329827791590827
CTNND1,0.004244896047210172
LPXN,0.0038427103775785128
ZFP91,0.009729351385577182
AP001636.3,0.005627289911266068
FAM111A,0.002550827804796221
DTX4,0.002880572521257406
MPEG1,0.00042438270393980966
AP000442.1,0.0024859044704274046
OSBP,0.0046542179786083085
PATL1,0.0002270500513035466
STX3,0.00039428859536029916
MRPL16,0.0054864601150073685
MS4A4E,0.012348650362915273
MS4A7,0.021092994017702864
MS4A1,0.0025923916482652517
PRPF19,0.005931333951550825
TMEM109,0.006193591408372007
SLC15A3,0.0031085080246053168
CD6,0.0007068052628498684
CD5,0.00486645348889663
VPS37C,0.01017407454261077
DDB1,0.008915336295377945
CYB561A3,0.004880293460851387
TMEM138,0.0008755656367105983
CPSF7,0.0011497433609205972
SDHAF2,0.005555201012032554
TMEM258,0.005717412451867609
FADS1,0.002522082213640816
FADS3,0.001891258237878589
BEST1,0.008525835237725538
FTH1,0.027563096672752575
INCENP,0.006305311022634948
AHNAK,0.0334593270331892
AP001363.1,0.00042538194092191586
EEF1G,0.0008315553323420248
TUT1,0.0036275288904244326
MTA2,0.0029193894594566313
EML3,0.011696372838741143
B3GAT3,0.004663809009918626
GANAB,0.014997729798910496
INTS5,0.0013032197128701626
CSKMT,0.0012941838702017444
UBXN1,0.0014794361823070841
BSCL2,0.00029986828266936053
HNRNPUL2,0.0006925724010011701
POLR2G,0.003982314714862323
TAF6L,0.004546684677004607
TMEM223,0.0012926102168663801
TMEM179B,0.0017877944953146147
NXF1,0.032658280800974916
STX5,8.63182792654558e-05
AP001160.1,0.000613277493773999
WDR74,0.0003744331140582552
SNHG1,0.006851770321343343
SLC3A2,0.004305034206880579
PLAAT4,0.003781114532871095
PLAAT3,3.659830639724374e-05
ATL3,0.0009025830718516932
RTN3,0.0015141119468984174
MARK2,0.014542906983454996
NAA40,2.3515723599452154e-05
COX8A,0.0014989795236279896
OTUB1,0.0026057940343337826
MACROD1,0.00028529603983719955
STIP1,0.0002825157325452505
FERMT3,0.01153717685156393
NUDT22,9.151122121017768e-05
DNAJC4,0.001498841744881775
VEGFB,0.006441456840269776
PPP1R14B,0.004254338522401107
BAD,0.0006410406360757134
GPR137,0.002150488169781356
ESRRA,0.008607476251538081
TRMT112,0.010975259951858145
PRDX5,0.005171364853860798
CCDC88B,0.009948159250948784
RPS6KA4,0.002422425616189616
RASGRP2,0.001175875301904023
PYGM,0.004087737339599927
SF1,0.003442410812311126
AP001462.1,0.0013372705161040954
MAP4K2,0.002087037391436273
MEN1,0.00011053321375553899
EHD1,0.01171357397050151
ATG2A,0.020966415144777876
PPP2R5B,0.00278566390927328
ZFPL1,0.022561438946419887
VPS51,0.02305063371607111
TM7SF2,0.0003536916924397449
FAU,0.016277310660755766
SYVN1,0.002208933519363243
MRPL49,0.004186405069872166
CAPN1,0.0009876771212177283
POLA2,0.004686622343792551
DPF2,0.00036412867554065707
SLC25A45,0.0036617459836139356
FRMD8,0.0037094459579835154
NEAT1,0.0496452303234516
MALAT1,0.23789897613585453
SCYL1,0.00041800525381604516
LTBP3,0.0010637170820843376
ZNRD2,0.004895154990550343
FAM89B,0.0004110173090632481
EHBP1L1,0.03296670514098264
MAP3K11,0.0013724206147932645
PCNX3,0.005064896665121499
SIPA1,0.002450669529893603
RELA,0.002866561857542433
RELA-DT,0.0038060874630376465
KAT5,4.303614177756088e-05
RNASEH2C,0.0005485792598721611
AP5B1,0.003361606508002991
CFL1,0.005341035847426924
MUS81,0.0002804967102628496
CTSW,0.009867255968521001
CCDC85B,0.00526524954237922
FOSL1,0.013401080590728354
DRAP1,0.0018113791832700035
SART1,0.0001297226299111134
EIF1AD,0.0009861155023132228
SF3B2,0.001602181222522624
PACS1,0.019367973000292964
KLC2,0.00035232232032908944
RAB1B,0.0032321954670743824
BRMS1,0.00039215153242885766
BBS1,5.381364319444151e-05
ZDHHC24,0.012192234012470547
CCS,0.0019420478539414411
RBM14,0.001384885243126742
RBM4,0.005749275337251408
C11orf80,0.0013986400031442204
RCE1,0.004802938230891458
KDM2A,0.006992363792990208
GRK2,0.0039192303727092785
ANKRD13D,0.0038197083746050672
RAD9A,0.0035329125668375552
POLD4,0.00010247493191227957
CLCF1,0.006238515109720849
PPP1CA,0.0005187508452793009
TBC1D10C,0.0005832216437613364
RPS6KB2,0.0009959837321623975
CORO1B,0.002863115119531031
CABP4,0.007388344916784865
TMEM134,6.416195141366887e-05
AIP,0.007804803339669151
PITPNM1,0.015483742007139945
GSTP1,0.004443153509631326
NDUFV1,0.009909083747774043
UNC93B1,2.287907456676452e-05
NDUFS8,0.006943591026496738
TCIRG1,0.01071833584067731
AP002807.1,0.0006009516678086321
CHKA,0.011664086735521955
KMT5B,0.005132527258981405
C11orf24,0.0020473786876014483
PPP6R3,0.004068811245041631
CPT1A,0.0070475363622498795
MRPL21,6.745254302655858e-05
IGHMBP2,0.005390027136953992
TPCN2,0.010275716626501332
LTO1,0.004736790973418376
PPFIA1,0.0006249603288224655
AP002336.2,0.00021753662541741387
NADSYN1,0.00023082864547587225
AP002495.1,0.0073064448244349245
RNF121,0.0012949665516385955
NUMA1,0.0012362996973750574
LAMTOR1,0.0011202546415930647
INPPL1,0.002236805479032773
CLPB,0.0043169470474996394
PDE2A,0.00094026519894374
ARAP1,0.004245571095678349
AP002381.2,0.004479276269513724
ATG16L2,0.023904799208761502
FCHSD2,0.021422678963930696
RELT,0.012434273259816947
FAM168A,0.006910145745053789
AP000763.3,0.003947948640651288
RAB6A,0.010801551560683879
MRPL48,0.0028965177175628
PAAF1,0.001209714928311133
AP003717.1,0.0005319575871097672
UCP2,0.0018975360369133775
C2CD3,0.0009196392055653423
PPME1,0.0009423533356805359
PGM2L1,0.0021955892173683295
RNF169,0.0006683408890426791
XRRA1,0.0001016658679540476
SPCS2,0.007397887522569962
NEU3,0.0006946258598490216
ARRB1,0.010632726171682065
RPS3,0.004091919781886443
GDPD5,0.00031588932079173164
UVRAG,0.00401097988854951
THAP12,0.014776028779565254
EMSY,0.0006904388788819445
ACER3,0.009241266863320774
PAK1,0.016765933056994038
CLNS1A,0.0012294526584495787
RSF1,0.0002586213826217185
AAMDC,0.005437153832422711
AP002812.2,0.002768318730721258
INTS4,0.0002759401183952563
NDUFC2,0.0012984289004806034
ALG8,0.00041262538648848104
USP35,0.0028347879011661487
GAB2,4.9627493149954166e-05
AP003086.1,0.016714805493246408
NARS2,0.00022302132480633336
TENM4,0.0004524291832109243
PRCP,0.0005282876101164623
RAB30,0.0013278235107128545
RAB30-DT,0.0015971668149714548
PCF11,0.007416161012033078
AP000873.2,0.002134638675739953
ANKRD42,0.0011523442486088362
CCDC90B,5.562409550388666e-05
DLG2,0.0012029399158474618
TMEM126B,0.0009992491346908067
CREBZF,0.0033554740968013566
SYTL2,0.0017588724545591784
PICALM,0.05234641774263056
EED,0.006173309008278886
TMEM135,0.0029120950364000383
CTSC,0.025706965476388646
CHORDC1,0.004450019323914204
DISC1FP1,0.0008609343962184953
SLC36A4,0.00010101029922119942
CEP295,0.009505724548825322
TAF1D,0.0017035125915263597
C11orf54,0.000827016416384961
MED17,0.003826920446556079
MRE11,0.00342151479045198
ANKRD49,0.00584822523749151
CWC15,0.0001641795432700729
SRSF8,0.0025676031577777786
AP000787.1,0.004278872865694269
SESN3,0.0025260634498237883
FAM76B,0.0026273415505013308
CEP57,0.0032812763494141756
MTMR2,0.0004098140275728873
MAML2,0.006929187419820854
CCDC82,0.0016072974752501874
ARHGAP42,0.0062639864429487845
CEP126,0.0008681229447256567
BIRC3,0.024510635981657876
BIRC2,0.010904475518250864
TMEM123,0.0008490857001417953
DCUN1D5,0.0028365631828975563
DYNC2H1,0.0020579642617889558
PDGFD,0.00011424494319033482
CASP4,0.0025863246248610102
CASP1,0.0005157283013696436
CARD16,0.003921271847594192
KBTBD3,0.0005210939407313441
AASDHPPT,0.0015050668629157664
CWF19L2,0.0034654572124103115
ALKBH8,0.005139613407857381
SLC35F2,0.002258466195289063
CUL5,0.012083486456113937
ACAT1,0.0034455973174487035
NPAT,0.0010062938080421537
ATM,0.014809859526658416
C11orf65,0.0014626713332810287
EXPH5,0.0019850519872807344
DDX10,0.006518349852929236
RDX,0.002908886162167604
FDX1,0.013725069157631775
POU2AF1,0.0024394070206284675
SIK2,0.00021782060951368965
PPP2R1B,0.007992004692242769
ALG9,0.00125777831878549
SDHD,0.012079483621835042
PTS,0.0008400010252687388
LINC02762,0.004884063929931167
NCAM1,0.01948888538478922
TTC12,0.003507791432078012
USP28,0.00016384141024122583
ZBTB16,0.01566399129232524
RBM7,0.0006221766631757641
BUD13,0.0018145486362635467
ZPR1,0.003123812830728329
SIK3,0.06812484406080399
PAFAH1B2,0.008893954734199431
SIDT2,0.017288327969205704
TAGLN,0.007149478582392031
PCSK7,9.277611716391901e-05
RNF214,0.0016035177304281876
CEP164,0.006485342094839509
DSCAML1,0.011757299090831196
IL10RA,0.015064934999949632
JAML,0.001781929854899816
MPZL3,0.001662010121892862
CD3E,0.008126072999467972
CD3D,0.00032165277996683294
CD3G,0.0023908842026972165
UBE4A,0.0003260434839399187
ATP5MG,0.003812481103186315
KMT2A,0.0017282097447371826
ARCN1,0.0003121830826323136
DDX6,0.00017271018398054615
CXCR5,0.0022808636136547947
BCL9L,0.0009802930241047854
UPK2,0.002236764562555396
CCDC84,0.0016464827895578747
RPS25,0.0035697054409052067
TRAPPC4,0.010708506746047097
HYOU1,0.0036520134050946917
VPS11,0.003657652478890787
H2AFX,0.0030189137582856246
C2CD2L,0.008886794767810435
HINFP,0.0007283432253339072
CBL,0.006019836879345498
MCAM,0.007518355306770573
OAF,0.002423623617080261
ARHGEF12,0.004635301009369148
TBCEL,0.0005642078712478161
SC5D,0.0007787322991931028
SORL1,0.00200690422543277
UBASH3B,0.07398858966080596
AP002762.2,0.0025044987601166163
CRTAM,0.010659079405718584
HSPA8,0.03892527405672054
AP000926.2,0.0003665690568878451
GRAMD1B,0.0038713520769706575
TBRG1,0.0021505283901256853
SIAE,0.0016923759287846567
NRGN,0.005723168574815546
MSANTD2,0.00014742503163613422
FEZ1,0.001466866140107772
EI24,0.002232340739036571
STT3A,0.001182031289215331
CHEK1,0.003989649439843107
RPUSD4,0.0006170452143426573
SRPRA,0.0021601998380938745
FOXRED1,0.005303264646538967
TIRAP,0.004540742460658581
DCPS,0.008914276225596068
ST3GAL4,0.009775983316406287
ETS1,0.0032750812636849875
FLI1,1.5271092085403146e-05
ARHGAP32,0.0021717438529302987
AP003327.2,0.0016758459729521147
TMEM45B,0.0015028447448046784
NFRKB,0.0022750931434632237
PRDM10,0.0027078517426458227
APLP2,0.08412646291571241
ST14,0.0018220479946511328
ZBTB44,0.00124465797908408
SNX19,0.0029761853126445046
IGSF9B,0.002296801802723723
JAM3,0.004617547388125978
NCAPD3,0.013147756528147923
VPS26B,0.001005682774846712
ACAD8,0.0033061379456051383
KDM5A,0.009558160916047529
CCDC77,0.0005123573185489437
WNK1,0.00403144264653735
RAD52,0.00016236999812617204
ERC1,0.0059258299577376675
FBXL14,0.0026362426299851452
ADIPOR2,0.00035818513876170364
FKBP4,0.0062736427864752645
ITFG2,0.006631283775322758
TULP3,0.0023767348087099884
CRACR2A,0.002238319147706788
PARP11,0.0003296982600564945
CCND2,0.010344989842718769
TIGAR,0.0005487453399544167
C12orf4,0.0006744454213048209
NDUFA9,0.001686432415106585
TNFRSF1A,0.0011061801184968913
CD27,0.01045959325926166
TAPBPL,0.002065464028142782
VAMP1,0.00015567058009673682
NCAPD2,0.002486889247579444
GAPDH,0.01645435302154709
IFFO1,0.000524536563127888
NOP2,0.002251924796855911
CHD4,0.0035440608369760296
AC006064.2,0.0016764772406271688
ING4,0.0016241758268956828
ZNF384,0.0012287524919131786
MLF2,0.00015388599318611122
CD4,0.013558054768446253
USP5,0.005433592754325596
TPI1,0.001252402270424091
LRRC23,0.002725739521196527
ENO2,0.0013893522300782216
ATN1,0.003885240929287762
C12orf57,0.0010067213989641837
PTPN6,0.003203395918156629
PHB2,0.0013631497556265875
EMG1,0.0007426331192679712
LPCAT3,0.00279794661725576
C1S,0.0025078298441177996
C1RL,0.004656649761647277
C1RL-AS1,0.0019940763314165444
CLSTN3,0.006411322178223317
SLC2A3,0.012772240346509055
FOXJ2,0.0014139058762863224
NECAP1,0.004235546736769499
CLEC4A,0.0014352233248874566
LINC00937,0.004132932319337666
RIMKLB,0.0007414266191554559
PHC1,0.000909873531957463
M6PR,0.0005356687295737554
KLRG1,0.012208760144484094
LINC00612,0.0016066636949704344
A2M-AS1,0.005210330331303737
A2M,0.00497595892107051
PZP,0.0007270096391158881
AC010175.1,0.0037432259476162634
AC092821.3,0.007300480074781931
KLRB1,0.0009158848730170224
AC010186.3,0.0014629276294430157
CLEC2D,0.0019111827489138977
CD69,0.006520243738818752
KLRF1,0.001516360376953315
CLEC2B,0.0034560470542910927
CLEC12A,0.003770906128230954
CLEC7A,0.002784331785021443
OLR1,0.0035712555524578466
GABARAPL1,0.0005974937634910907
KLRD1,0.0011782651916885478
AC022075.1,0.0015312971978178622
KLRK1,0.009080493832299792
KLRC4,0.010546507714691898
KLRC3,0.001103857735759342
KLRC2,0.00169357122302842
LINC02446,0.00023977186776275575
MAGOHB,0.002809675350968089
YBX3,0.01702961026126853
PRH1,0.0021473969636977095
SMIM10L1,0.0008457091427657327
AC244131.2,0.0036236326728487983
ETV6,0.047363213890368655
BORCS5,0.01805993158063618
DUSP16,0.0002816270595357949
CREBL2,0.002510939144622138
CDKN1B,0.0036903356148203035
AC008115.3,0.01300471005545863
AC008115.1,0.000685414573238439
APOLD1,0.0008773663141631479
DDX47,0.005326594141456041
HEBP1,0.0014357863295805017
EMP1,7.153763273715934e-05
ATF7IP,0.030535274571734
PLBD1,0.013223485042584866
AC010168.2,0.0004106489964061643
HIST4H4,0.00016314648655625267
H2AFJ,0.0003194595915635781
WBP11,0.002125561830528505
ERP27,0.0029941922141129744
ARHGDIB,0.007344626296395551
PTPRO,0.0007655078616304284
EPS8,0.0006514964718756942
STRAP,0.002455717055384969
DERA,0.0012442704701763475
PLEKHA5,0.0033239192024893853
AEBP2,0.0018861083752779568
PYROXD1,0.00017014233617022143
RECQL,0.0016104709280641216
GOLT1B,0.00297463937945467
LDHB,0.004517269505767656
CMAS,0.0003137654140884611
ST8SIA1,0.00506031302294188
AC053513.1,0.0018943623714339796
C2CD5,0.0013059921004114625
ETNK1,0.005950721632609557
SOX5,0.0034793711628754807
BCAT1,0.0006652179337845014
LRMP,0.0044627254838255975
ETFRF1,0.0009860223646806056
KRAS,0.004846915111148085
AC087239.1,0.0004961295865314775
ITPR2,0.018931266368805752
INTS13,0.007366958080185403
FGFR1OP2,0.0005159965499821703
TM7SF3,0.0003851333981232945
MED21,0.005246963229425078
AC092747.4,0.007577395141796005
STK38L,0.004231383210172803
PPFIBP1,0.002020241746325567
MRPS35,0.007485366258608453
KLHL42,0.0007511495164641347
CCDC91,0.0005486037586001852
FAR2,0.0028594330238735496
AC009318.1,0.010172950963626528
ERGIC2,0.0021266634548399105
OVCH1-AS1,0.00336532869163298
IPO8,0.004203701390606268
CAPRIN2,0.001087614187152355
DDX11,0.005757420113772678
SINHCAF,0.004141630409497502
DENND5B,0.0030447654809679058
AMN1,0.005947532935900392
AC023157.3,0.0015555284137088164
LINC02422,0.004243433464635119
RESF1,0.00034312607713750604
BICD1,0.0033321744412387823
FGD4,0.00581465026969865
DNM1L,0.0012947075746536484
YARS2,0.007458825509341692
CPNE8,0.013661907675119597
KIF21A,0.0015883623814160496
ABCD2,0.0010953257099066594
SLC2A13,1.8341434710996806e-05
LRRK2,0.0035485473155763576
GXYLT1,0.009713715490903342
YAF2,0.003150049902076626
PPHLN1,0.023234944986611637
ZCRB1,0.0026684461954169787
PUS7L,0.0017577537576690969
IRAK4,0.001717233507896119
TWF1,0.0002086937504572316
TMEM117,0.00010228069628956561
NELL2,0.014230546812485019
ANO6,0.010832319488568798
AC008124.1,0.00048541008296719516
ARID2,0.014183071802524316
SCAF11,0.014983265641339187
SLC38A1,0.005625705481116184
AC025031.3,0.0006173641455186479
SLC38A2,0.003375404463946464
AC008014.1,0.0020434842821591063
PCED1B,0.0010633054651767173
PCED1B-AS1,0.0001430484240002312
RPAP3,0.0019086799078017744
HDAC7,0.0006499459701752296
VDR,0.0028516152149179056
SENP1,0.0012011060780925194
ASB8,0.00026794937012313686
AC024257.3,0.002014429897225738
KANSL2,0.0009170574275119006
CCNT1,0.015474533162852001
DDX23,0.0004885300453156736
RND1,0.001538120309472789
CCDC65,0.006442454993571524
FKBP11,0.005073728480854327
ARF3,0.0014190458191805026
PRKAG1,0.003406395250294285
KMT2D,0.002826595560722275
RHEBL1,0.0003623316371585405
LMBR1L,0.0025689441112802867
TUBA1B,0.004766231296253205
AC011603.2,0.00011492169229584986
TUBA1A,0.020045519100656575
TUBA1C,0.00048511663374645235
SPATS2,0.0009833581486378303
MCRS1,0.00819346848512957
PRPF40B,0.0065565715508852885
FMNL3,0.00019432398452002534
TMBIM6,0.019388239457241725
NCKAP5L,0.0010974507168910648
SMARCD1,0.003802299796450816
COX14,0.0010257141228556734
AC074032.1,0.0009323312097606493
CERS5,0.0026979423792483706
LIMA1,0.00041533237643338867
LARP4,0.0013014408565394668
DIP2B,0.007768467575392187
ATF1,0.0004603924276762863
METTL7A,0.0024236306733797083
SLC11A2,0.0006680949038270152
LETMD1,0.00521294430997537
CSRNP2,0.0004438723888595544
TFCP2,0.0029477078021537383
POU6F1,0.0021913135581672345
DAZAP2,0.0027732618004132226
BIN2,0.002394815249147476
GALNT6,0.00457320070839266
SLC4A8,0.0075833919471393315
ACVR1B,0.007218581922054873
GRASP,0.00441734278180014
NR4A1,0.035193490335317296
ATG101,0.0010152904476454516
KRT72,0.0007205652023736085
EIF4B,0.013771115598303752
AC068888.1,0.000288845955401468
CSAD,0.007866232501081658
ZNF740,0.0005284400200576511
ITGB7,0.000605479144505857
PFDN5,0.0010007539233709759
AAAS,0.001860797544667078
SP1,0.0006092892591764131
PRR13,0.0014286521073302583
PCBP2,0.004143725598330455
MAP3K12,0.005356359154174074
TARBP2,0.003217536319814792
ATF7,0.0022360612958212474
ATP5MC2,0.004650404713008111
CALCOCO1,0.0016267999719553961
CBX5,0.0031465771791526825
AC078778.1,0.0006298022624627571
HNRNPA1,0.007452188990235645
ZNF385A,0.0001743713868827387
ITGA5,0.01971955026435523
NCKAP1L,0.00223147816133269
PDE1B,0.0040296011117001585
TESPA1,0.002575083096042258
BLOC1S1,0.006835541208653154
CD63,0.002470928148744248
SARNP,0.009020741484768125
PYM1,0.003589780882410803
DGKA,0.002172239435810396
RAB5B,0.0010660675608808136
RPS26,0.0004954173415342997
PA2G4,0.011100451221944842
RPL41,0.005044878168276116
ESYT1,0.0029134778512131254
MYL6,0.0012643358222661342
SMARCC2,0.0003577114064439261
RNF41,0.003907775010688444
ANKRD52,0.0007391646195869303
COQ10A,1.6092870924866172e-05
CS,0.002235675685421596
CNPY2,0.003712534167157955
PAN2,0.0028970293193014128
IL23A,0.0016057610514743112
STAT2,0.04771612812991972
RBMS2,0.0015829394201098755
BAZ2A,0.003063184303537836
ATP5F1B,0.008367401533440394
PTGES3,0.019107948207591843
NACA,0.0004453239648673048
NEMP1,1.4090109867916057e-05
STAT6,0.0010630157741499235
LRP1,0.0011655314467400942
R3HDM2,1.861062418361244e-05
ARHGAP9,0.0018848137091669601
MARS,0.002237845470490323
DDIT3,0.00111640865869626
MBD6,0.0028132609529986944
DCTN2,0.0034781114752997933
PIP4K2C,0.0012943715647441107
OS9,0.001922172959172022
AC025165.2,0.005304104043732589
AGAP2,0.0025656631337611594
TSPAN31,0.0013144374701511178
MARCH9,0.005912121248762274
